FY 2020 IPPS Final Rule: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV32	BILLSV33	BILLSV34	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
340028	YES	NO	NO	NO	"54,350"	365	"8,985"	"$49,205,703.00"	365	0.001635113	"$13,654,170.14"	"$1,298.30"	"10,294"	"10,779"	"10,477"	"10,517"
340030	YES	NO	NO	NO	"74,646"	365	"7,770"	"$69,245,251.98"	366	0.002301030	"$19,214,977.00"	"$1,489.19"	"12,742"	"12,675"	"13,292"	"12,903"
340032	YES	NO	NO	NO	"21,920"	365	"3,778"	"$32,392,639.04"	366	0.001076412	"$8,988,685.82"	"$1,234.88"	"7,060"	"7,130"	"7,646"	"7,279"
340037	YES	NO	NO	NO	998	365	253	"$5,161,762.00"	365	0.000171526	"$1,432,345.69"	"$2,118.85"	748	663	618	676
340039	YES	NO	NO	NO	"5,284"	365	"1,082"	"$10,105,209.00"	365	0.000335798	"$2,804,110.79"	$879.31	"3,340"	"3,232"	"2,996"	"3,189"
340040	YES	NO	NO	NO	"72,059"	365	"11,357"	"$19,490,506.00"	365	0.000647672	"$5,408,452.04"	$354.82	"15,163"	"15,073"	"15,493"	"15,243"
340041	YES	NO	NO	NO	"4,564"	365	767	"$6,443,008.92"	366	0.000214102	"$1,787,880.97"	"$1,218.73"	"1,438"	"1,472"	"1,490"	"1,467"
340042	SCH	NO	NO	NO	"9,770"	365	"1,363"	"$14,170,614.00"	365	0.000470892	N/A	"$1,525.30"	"2,602"	"2,525"	"2,608"	"2,578"
340047	YES	NO	NO	NO	"50,380"	365	"7,735"	"$73,865,938.57"	366	0.002454576	"$20,497,178.80"	"$2,047.47"	"10,356"	"10,007"	"9,670"	"10,011"
340049	NO	NO	NO	NO	127	365	34	"$550,377.00"	365	0.000018289	N/A	N/A	N/A	N/A	N/A	N/A
340050	SCH	NO	NO	NO	"18,527"	365	"6,143"	"$19,506,053.00"	365	0.000648189	N/A	"$1,047.16"	"5,550"	"5,083"	"4,875"	"5,169"
340051	SCH	NO	NO	NO	"3,018"	365	564	"$5,925,178.00"	365	0.000196895	N/A	$928.92	"1,764"	"1,744"	"1,801"	"1,770"
340053	YES	NO	NO	NO	"40,930"	365	"3,292"	"$25,785,632.00"	365	0.000856860	"$7,155,296.74"	"$1,191.75"	"6,046"	"6,017"	"5,950"	"6,004"
340060	YES	NO	NO	NO	"3,068"	365	357	"$5,619,763.00"	365	0.000186746	"$1,559,437.13"	"$1,691.36"	884	"1,015"	868	922
340061	YES	NO	NO	NO	"71,051"	365	"6,094"	"$83,732,024.19"	366	0.002782427	"$23,234,934.86"	"$2,717.85"	"8,412"	"8,605"	"8,629"	"8,549"
340064	YES	NO	NO	NO	"2,866"	365	484	"$5,181,823.00"	365	0.000172193	"$1,437,912.45"	"$1,149.41"	"1,426"	"1,203"	"1,124"	"1,251"
340068	YES	NO	NO	NO	"4,525"	365	"1,487"	"$4,068,806.00"	365	0.000135207	"$1,129,059.56"	$619.68	"1,891"	"1,881"	"1,695"	"1,822"
340069	YES	NO	NO	NO	"49,729"	365	"4,923"	"$36,322,357.00"	365	0.001206997	"$10,079,149.61"	"$1,231.57"	"8,002"	"8,140"	"8,409"	"8,184"
340070	YES	NO	NO	NO	"8,715"	273	"1,417"	"$14,272,725.00"	365	0.000474285	"$3,960,561.55"	"$1,530.36"	"2,599"	"2,560"	"2,604"	"2,588"
340071	YES	NO	NO	NO	"6,660"	365	"1,635"	"$10,807,795.00"	365	0.000359145	"$2,999,072.52"	"$1,244.43"	"2,650"	"2,476"	"2,104"	"2,410"
340073	NO	NO	NO	NO	"3,291"	365	"1,450"	"$20,114,774.03"	366	0.000668417	N/A	N/A	N/A	N/A	N/A	N/A
340075	YES	NO	NO	NO	"8,399"	365	"1,378"	"$11,892,949.00"	365	0.000395204	"$3,300,193.66"	"$1,352.54"	"2,533"	"2,504"	"2,284"	"2,440"
340084	YES	NO	NO	NO	177	365	40	"$2,386,981.00"	365	0.000079320	"$662,367.22"	"$6,972.29"	86	78	122	95
340085	YES	NO	NO	NO	"3,048"	365	350	"$9,390,796.00"	365	0.000312058	"$2,605,867.18"	"$3,574.58"	675	726	786	729
340087	YES	NO	NO	NO	"1,401"	365	310	"$5,576,532.00"	365	0.000185309	"$1,547,440.89"	"$1,912.78"	803	814	811	809
340090	YES	NO	NO	NO	"7,646"	365	"1,338"	"$19,667,204.25"	366	0.000653544	"$5,457,484.33"	"$1,550.42"	"3,457"	"3,532"	"3,572"	"3,520"
340091	YES	NO	NO	NO	"59,993"	365	"6,200"	"$86,299,090.00"	365	0.002867731	"$23,947,274.11"	"$2,208.14"	"11,302"	"10,422"	"10,811"	"10,845"
340096	YES	NO	NO	NO	"3,760"	365	232	"$5,814,623.52"	366	0.000193221	"$1,613,509.29"	"$2,219.41"	708	706	768	727
340097	YES	NO	NO	NO	"2,449"	365	699	"$6,464,364.00"	365	0.000214812	"$1,793,806.83"	"$1,350.76"	"1,432"	"1,292"	"1,260"	"1,328"
340098	YES	NO	NO	NO	"12,504"	365	"1,337"	"$17,909,093.00"	365	0.000595122	"$4,969,623.19"	$867.90	"5,356"	"5,661"	"6,162"	"5,726"
340099	YES	NO	NO	NO	"3,368"	365	"1,434"	"$12,561,985.00"	365	0.000417437	"$3,485,845.54"	"$2,049.29"	"1,758"	"1,712"	"1,633"	"1,701"
340107	YES	NO	NO	NO	"4,014"	365	969	"$2,377,280.00"	365	0.000078997	"$659,675.27"	$407.96	"1,691"	"1,606"	"1,554"	"1,617"
340109	SCH	NO	NO	NO	"3,727"	365	"1,118"	"$8,646,746.00"	365	0.000287333	N/A	$903.05	"2,697"	"2,784"	"2,489"	"2,657"
340113	YES	NO	NO	NO	"92,240"	365	"8,934"	"$112,752,865.00"	365	0.003746794	"$31,287,974.93"	"$2,260.69"	"14,058"	"13,994"	"13,468"	"13,840"
340114	NO	NO	NO	NO	"11,485"	365	"2,526"	"$14,383,721.54"	366	0.000477973	N/A	N/A	N/A	N/A	N/A	N/A
340115	YES	NO	NO	NO	"17,088"	365	"4,800"	"$29,092,270.00"	365	0.000966740	"$8,072,861.07"	$734.50	"11,075"	"10,609"	"10,358"	"10,991"
340116	YES	NO	NO	NO	"4,890"	365	"1,471"	"$10,546,881.38"	214	0.000350474	"$2,926,671.18"	$861.55	"3,465"	"3,386"	"3,341"	"3,397"
340119	YES	NO	NO	NO	"3,155"	365	384	"$7,696,160.00"	365	0.000255745	"$2,135,619.89"	"$1,532.01"	"1,316"	"1,481"	"1,385"	"1,394"
340120	YES	NO	NO	NO	"3,024"	365	588	"$10,586,184.00"	365	0.000351780	"$2,937,577.33"	"$2,897.02"	962	"1,009"	"1,070"	"1,014"
340123	YES	NO	NO	NO	"4,623"	365	665	"$12,182,205.00"	365	0.000404816	"$3,380,459.78"	"$2,748.34"	"1,303"	"1,262"	"1,125"	"1,230"
340126	YES	NO	NO	NO	"6,683"	365	"1,823"	"$11,243,142.87"	366	0.000373611	"$3,119,877.91"	$933.82	"3,375"	"3,487"	"3,162"	"3,341"
340127	YES	NO	NO	NO	"1,368"	365	481	"$5,840,687.00"	365	0.000194087	"$1,620,741.69"	"$1,995.99"	756	801	880	812
340129	YES	NO	NO	NO	"3,391"	365	190	"$3,897,778.00"	365	0.000129524	"$1,081,600.72"	$673.06	"1,609"	"1,636"	"1,577"	"1,607"
340130	YES	NO	NO	NO	"7,372"	275	"1,259"	"$17,196,876.00"	365	0.000571455	"$4,771,988.94"	"$1,513.48"	"3,175"	"3,158"	"3,127"	"3,153"
340131	SCH	NO	NO	NO	"8,556"	365	"2,564"	"$12,005,899.00"	365	0.000398958	N/A	$519.01	"6,076"	"6,285"	"6,896"	"6,419"
340132	YES	NO	NO	NO	"5,523"	365	"1,586"	"$9,838,343.00"	365	0.000326930	"$2,730,057.72"	"$1,310.01"	"2,208"	"2,124"	"1,919"	"2,084"
340133	YES	NO	NO	NO	"1,212"	365	317	"$3,109,649.41"	366	0.000103334	"$862,901.65"	"$1,421.58"	669	612	540	607
340141	SCH	NO	NO	NO	"38,664"	365	"5,739"	"$38,661,078.00"	365	0.001284713	N/A	$661.01	"16,191"	"16,649"	"15,850"	"16,230"
340142	SCH	NO	NO	NO	"3,206"	365	867	"$8,698,625.00"	365	0.000289057	N/A	$875.52	"2,719"	"2,648"	"2,905"	"2,757"
340143	YES	NO	NO	NO	"12,655"	365	763	"$13,162,901.26"	366	0.000437405	"$3,652,594.77"	"$1,405.38"	"2,465"	"2,599"	"2,732"	"2,599"
340144	YES	NO	NO	NO	"3,640"	365	643	"$3,518,910.00"	365	0.000116934	"$976,468.03"	"$1,131.48"	961	853	774	863
340145	YES	NO	NO	NO	"3,651"	365	752	"$10,611,250.00"	365	0.000352613	"$2,944,532.93"	"$1,735.14"	"1,698"	"1,723"	"1,671"	"1,697"
340147	YES	NO	NO	NO	"15,437"	365	"4,701"	"$18,898,558.13"	366	0.000628002	"$5,244,191.47"	"$1,079.72"	"5,126"	"4,961"	"4,485"	"4,857"
340148	NO	NO	NO	NO	170	365	20	"$2,016,237.00"	365	0.000067000	N/A	N/A	N/A	N/A	N/A	N/A
340151	SCH	NO	NO	NO	"4,339"	365	"1,819"	"$6,045,536.00"	365	0.000200894	N/A	$691.79	"2,552"	"2,388"	"2,334"	"2,425"
340155	YES	NO	NO	NO	"12,883"	365	"2,426"	"$27,073,426.23"	366	0.000899654	"$7,512,648.85"	"$1,658.42"	"4,505"	"4,489"	"4,595"	"4,530"
340156	YES	YES	NO	NO	194	365	85	N/A	N/A	0.000007437	"$62,100.97"	$443.58	101	158	162	140
340158	YES	NO	NO	NO	"2,802"	365	700	"$6,561,297.00"	365	0.000218033	"$1,820,704.92"	$903.13	"2,024"	"1,988"	"2,037"	"2,016"
340159	YES	NO	NO	NO	649	365	158	"$2,188,445.26"	366	0.000072722	"$607,275.22"	"$1,257.30"	540	497	413	483
340160	NO	NO	NO	NO	"1,483"	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
340166	YES	NO	NO	NO	"5,334"	365	744	"$15,023,692.00"	365	0.000499239	"$4,168,948.60"	"$2,867.23"	"1,302"	"1,493"	"1,567"	"1,454"
340168	NO	NO	NO	NO	1	365	158	"$300,858.00"	365	0.000009998	N/A	N/A	N/A	N/A	N/A	N/A
340171	YES	NO	NO	NO	"4,539"	365	615	"$13,960,646.00"	365	0.000463914	"$3,873,962.25"	"$1,271.40"	"2,864"	"2,974"	"3,304"	"3,047"
340173	NO	NO	NO	NO	"4,376"	365	985	"$8,110,253.00"	365	0.000269505	N/A	N/A	N/A	N/A	N/A	N/A
340183	YES	NO	NO	NO	"2,555"	365	291	"$9,218,786.00"	365	0.000306342	"$2,558,135.84"	"$1,303.18"	"1,871"	"1,816"	"2,201"	"1,963"
340184	YES	NO	NO	NO	"2,506"	365	742	"$6,110,821.02"	366	0.000203063	"$1,695,701.61"	$755.66	"2,251"	"2,246"	"2,235"	"2,244"
340186	YES	NO	NO	NO	"1,789"	365	669	"$4,825,953.00"	365	0.000160367	"$1,339,161.51"	$917.23	"1,413"	"1,420"	"1,548"	"1,460"
340187	NO	NO	NO	NO			N/A	"$2,083,741.12"	366	0.000069243	N/A	N/A	N/A	N/A	N/A	N/A
340188	YES	NO	NO	NO		0	N/A	"$4,547,197.91"	170	0.000151104	"$1,261,809.30"	"$2,816.54"	433	418	493	448
340189	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
340190	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
350002	YES	NO	NO	NO	"6,382"	365	652	"$5,987,708.32"	366	0.000198972	"$1,661,538.87"	$445.69	"3,804"	"3,860"	"3,519"	"3,728"
350006	SCH	NO	NO	NO	"6,038"	365	720	"$11,474,627.66"	366	0.000381304	N/A	"$1,138.40"	"2,754"	"2,702"	"2,935"	"2,797"
350011	YES	NO	NO	NO	"22,892"	365	"2,926"	"$19,626,793.96"	366	0.000652201	"$5,446,270.81"	$592.50	"8,637"	"9,081"	"9,857"	"9,192"
350015	YES	NO	NO	NO	"7,912"	365	"1,155"	"$9,895,320.53"	366	0.000328823	"$2,745,868.50"	$690.78	"3,490"	"3,949"	"4,487"	"3,975"
350019	SCH	NO	NO	NO	"7,679"	365	"1,263"	"$6,983,590.00"	365	0.000232066	N/A	$399.15	"4,838"	"4,921"	"4,806"	"4,855"
350063	YES	YES	NO	NO	"1,215"	365	46	N/A	N/A	0.000033612	"$280,678.57"	"$1,500.95"	145	205	211	187
350064	NO	YES	NO	NO	5	365	9	N/A	N/A	0.000000373	N/A	N/A	N/A	N/A	N/A	N/A
350070	YES	NO	NO	NO	"6,560"	365	"1,148"	"$6,924,689.25"	366	0.000230108	"$1,921,543.22"	$509.15	"3,573"	"3,754"	"3,995"	"3,774"
360001	YES	NO	NO	NO	"9,105"	365	"1,336"	"$5,286,092.00"	365	0.000175658	"$1,466,846.22"	$414.01	"3,406"	"3,585"	"3,639"	"3,543"
360002	YES	NO	NO	NO	"1,444"	365	106	"$2,704,599.00"	365	0.000089874	"$750,503.55"	$766.60	929	"1,011"	997	979
360003	YES	NO	NO	NO	"51,385"	365	"6,136"	"$20,389,220.12"	366	0.000677537	"$5,657,837.68"	$949.62	"6,256"	"5,822"	"5,797"	"5,958"
360006	YES	NO	NO	NO	"29,766"	365	"4,386"	"$30,702,007.91"	366	0.001020232	"$8,519,549.85"	$625.84	"13,682"	"13,504"	"13,654"	"13,613"
360008	SCH	NO	NO	NO	"9,067"	365	"3,483"	"$8,704,283.65"	366	0.000289245	N/A	$522.02	"4,560"	"4,559"	"4,763"	"4,627"
360009	YES	NO	NO	NO	"5,090"	365	693	"$7,566,445.00"	365	0.000251434	"$2,099,625.06"	$808.48	"2,597"	"2,680"	"2,514"	"2,597"
360010	YES	NO	NO	NO	"3,360"	365	681	"$2,954,895.00"	365	0.000098192	"$819,958.59"	$410.39	"2,218"	"2,168"	"1,608"	"1,998"
360011	YES	NO	NO	NO	"5,551"	365	893	"$7,832,820.22"	366	0.000260286	"$2,173,541.96"	$827.70	"2,542"	"2,630"	"2,707"	"2,626"
360012	YES	NO	NO	NO	"16,234"	365	"1,289"	"$9,250,768.43"	366	0.000307404	"$2,567,010.70"	$704.45	"3,376"	"3,671"	"3,886"	"3,644"
360013	YES	NO	NO	NO	"1,710"	365	95	"$2,649,530.00"	365	0.000088044	"$735,222.37"	$914.46	744	800	869	804
360014	SCH	NO	NO	NO	"2,388"	365	225	"$4,070,290.52"	366	0.000135256	N/A	"$1,394.41"	803	807	821	810
360016	YES	NO	NO	NO	"3,955"	365	"1,230"	"$4,554,663.00"	365	0.000151352	"$1,263,880.80"	$339.75	"3,347"	"3,874"	"3,940"	"3,720"
360017	YES	NO	NO	NO	"28,968"	365	"4,277"	"$25,415,330.96"	366	0.000844555	"$7,052,541.31"	"$1,484.75"	"4,898"	"4,680"	"4,672"	"4,750"
360020	YES	NO	NO	NO	"27,666"	365	"4,050"	"$18,589,428.73"	365	0.000617729	"$5,158,410.65"	$726.64	"7,540"	"6,857"	"6,900"	"7,099"
360025	YES	NO	NO	NO	"6,140"	365	"1,568"	"$5,522,709.00"	365	0.000183520	"$1,532,505.46"	$393.96	"4,028"	"4,050"	"3,593"	"3,890"
360026	YES	NO	NO	NO	"1,016"	365	307	"$2,412,865.00"	365	0.000080180	"$669,549.81"	$871.81	808	773	722	768
360027	YES	NO	NO	NO	"16,897"	365	"3,588"	"$6,474,974.00"	365	0.000215164	"$1,796,751.01"	$275.58	"6,587"	"6,662"	"6,311"	"6,520"
360029	YES	NO	NO	NO	"1,338"	365	104	"$3,065,536.27"	366	0.000101868	"$850,660.62"	"$1,019.98"	850	850	802	834
360032	YES	NO	NO	NO	450	365	32	"$1,330,613.00"	365	0.000044216	"$369,233.95"	$632.25	541	527	684	584
360035	YES	NO	NO	NO	"32,631"	365	"4,488"	"$24,466,660.05"	366	0.000813031	"$6,789,293.08"	$820.06	"7,830"	"8,444"	"8,563"	"8,279"
360036	YES	NO	NO	NO	"3,389"	365	305	"$2,698,430.00"	365	0.000089669	"$748,791.71"	$391.63	"1,840"	"1,945"	"1,951"	"1,912"
360037	YES	NO	NO	NO	"7,814"	365	"1,687"	"$1,836,833.00"	365	0.000061038	"$509,705.76"	$363.04	"1,596"	"1,325"	"1,291"	"1,404"
360039	SCH	NO	NO	NO	"14,573"	365	"2,282"	"$5,389,967.00"	365	0.000179109	N/A	$288.85	"5,188"	"5,135"	"5,212"	"5,178"
360040	SCH	NO	NO	NO	"1,687"	365	317	"$4,100,008.00"	365	0.000136244	N/A	$806.32	"1,274"	"1,440"	"1,518"	"1,411"
360041	NO	NO	NO	NO	"2,436"	365	655	"$3,773,406.00"	365	0.000125391	N/A	N/A	N/A	N/A	N/A	N/A
360044	YES	NO	NO	NO	"1,067"	365	54	"$3,003,079.00"	365	0.000099793	"$833,329.25"	"$1,187.08"	745	673	687	702
360046	YES	NO	NO	NO	"1,314"	365	114	"$6,024,675.00"	365	0.000200201	"$1,671,796.81"	"$2,763.30"	513	634	667	605
360048	YES	NO	NO	NO	"8,604"	365	"2,264"	"$5,809,547.43"	366	0.000193052	"$1,612,100.72"	$437.48	"3,677"	"3,878"	"3,499"	"3,685"
360051	YES	NO	NO	NO	"50,732"	365	"4,270"	"$15,882,936.00"	365	0.000527792	"$4,407,381.61"	$559.38	"7,378"	"7,594"	"8,666"	"7,879"
360054	YES	NO	NO	NO	"4,614"	365	935	"$4,280,721.99"	366	0.000142249	"$1,187,864.47"	$671.11	"1,577"	"1,761"	"1,971"	"1,770"
360055	YES	NO	NO	NO	"15,406"	365	"1,858"	"$2,576,744.00"	365	0.000085626	"$715,024.86"	$220.21	"2,358"	"2,365"	"2,253"	"3,247"
360056	YES	NO	NO	NO	"9,442"	365	843	"$5,878,106.00"	365	0.000195330	"$1,631,125.14"	$418.99	"3,942"	"4,029"	"3,709"	"3,893"
360058	NO	NO	NO	NO	571	365	73	"$2,026,373.29"	366	0.000067337	N/A	N/A	N/A	N/A	N/A	N/A
360059	YES	NO	NO	NO	"61,184"	365	"4,358"	"$25,671,480.00"	365	0.000853067	"$7,123,620.52"	"$1,895.08"	"4,093"	"3,576"	"3,609"	"3,759"
360064	YES	NO	NO	NO	"16,743"	365	"3,131"	"$5,480,272.00"	365	0.000182110	"$1,520,729.54"	$310.86	"5,096"	"4,899"	"4,680"	"4,892"
360065	YES	NO	NO	NO	"2,886"	365	284	"$3,461,137.00"	365	0.000115014	"$960,436.51"	$583.50	"1,614"	"1,731"	"1,592"	"1,646"
360066	YES	NO	NO	NO	"12,454"	365	"2,000"	"$6,740,318.00"	365	0.000223982	"$1,870,381.75"	$279.12	"6,461"	"6,828"	"6,813"	"6,701"
360068	YES	NO	NO	NO	"46,897"	365	"3,772"	"$17,431,983.00"	365	0.000579267	"$4,837,229.17"	$525.16	"7,175"	"7,530"	"7,109"	"9,211"
360070	YES	NO	NO	NO	"11,283"	365	"2,023"	"$6,878,675.00"	365	0.000228579	"$1,908,774.65"	$480.44	"3,869"	"3,969"	"4,080"	"3,973"
360071	YES	NO	NO	NO	572	365	63	"$1,010,187.00"	365	0.000033569	"$280,318.43"	$735.74	407	417	318	381
360072	YES	NO	NO	NO	"6,343"	365	"1,110"	"$5,099,273.00"	365	0.000169450	"$1,415,005.51"	$359.32	"3,753"	"4,057"	"4,004"	"3,938"
360075	YES	NO	NO	NO	"4,130"	365	"1,106"	"$4,669,785.00"	365	0.000155178	"$1,295,826.19"	$813.45	"1,713"	"1,594"	"1,473"	"1,593"
360076	YES	NO	NO	NO	"7,144"	365	690	"$6,819,747.00"	365	0.000226621	"$1,892,422.63"	$814.30	"2,291"	"2,206"	"2,475"	"2,324"
360077	YES	NO	NO	NO	"22,259"	365	"3,368"	"$18,263,955.00"	365	0.000606914	"$5,068,094.42"	$776.84	"6,672"	"6,609"	"6,292"	"6,524"
360078	YES	NO	NO	NO	"3,620"	365	778	"$3,443,173.00"	365	0.000114417	"$955,451.65"	$541.95	"1,511"	"1,801"	"1,976"	"1,763"
360079	YES	NO	NO	NO	"13,550"	365	"1,691"	"$6,988,418.00"	365	0.000232226	"$1,939,227.42"	$309.58	"6,435"	"5,938"	"6,420"	"6,264"
360080	YES	NO	NO	NO	"2,359"	365	355	"$396,839.00"	365	0.000013187	"$110,119.50"	$142.64	774	806	735	772
360081	YES	NO	NO	NO	"4,939"	365	986	"$2,115,840.00"	365	0.000070310	"$587,127.86"	$304.84	"1,833"	"1,983"	"1,962"	"1,926"
360082	YES	NO	NO	NO	"3,243"	365	885	"$5,810,534.00"	365	0.000193085	"$1,612,374.48"	$915.08	"1,638"	"1,850"	"1,799"	"1,762"
360084	YES	NO	NO	NO	"17,779"	364	"1,578"	"$10,299,384.00"	365	0.000342250	"$2,857,992.73"	$548.56	"5,231"	"5,100"	"5,300"	"5,210"
360085	YES	NO	NO	NO	"80,466"	365	"11,064"	"$25,019,659.99"	366	0.000831407	"$6,942,745.93"	$604.45	"10,468"	"11,468"	"12,522"	"11,486"
360086	YES	NO	NO	NO	"13,465"	365	"1,911"	"$5,154,697.00"	365	0.000171291	"$1,430,385.21"	$436.89	"3,328"	"3,240"	"3,253"	"3,274"
360087	YES	NO	NO	NO	"3,469"	365	943	"$4,791,646.00"	365	0.000159227	"$1,329,641.60"	"$1,143.29"	"1,168"	"1,189"	"1,133"	"1,163"
360089	YES	NO	NO	NO	"1,064"	365	89	"$1,135,514.00"	365	0.000037733	"$315,095.62"	$338.81	894	940	955	930
360090	NO	NO	NO	NO	"4,433"	365	705	"$5,655,556.00"	365	0.000187935	N/A	N/A	N/A	N/A	N/A	N/A
360091	NO	NO	NO	NO	"2,055"	365	300	"$4,054,509.00"	365	0.000134732	N/A	N/A	N/A	N/A	N/A	N/A
360092	YES	NO	NO	NO	"1,472"	365	105	"$3,116,767.00"	365	0.000103571	"$864,876.72"	"$1,997.41"	395	395	509	433
360095	YES	NO	NO	NO	"4,520"	365	349	"$8,046,897.00"	365	0.000267400	"$2,232,946.47"	$790.14	"2,802"	"2,815"	"2,860"	"2,826"
360096	YES	NO	NO	NO	"2,364"	365	754	"$3,108,639.00"	365	0.000103301	"$862,621.27"	$466.53	"1,630"	"2,013"	"1,904"	"1,849"
360098	YES	NO	NO	NO	"8,068"	365	476	"$9,598,093.00"	365	0.000318946	"$2,663,390.36"	$457.63	"5,925"	"5,909"	"5,625"	"5,820"
360107	YES	NO	NO	NO	"1,519"	365	51	"$3,173,135.00"	365	0.000105444	"$880,518.36"	"$1,658.23"	478	570	546	531
360109	SCH	NO	NO	NO	"1,415"	365	196	"$1,844,128.00"	365	0.000061281	N/A	$599.92	767	885	907	853
360112	YES	NO	NO	NO	"28,179"	365	"3,505"	"$5,439,834.00"	365	0.000180766	"$1,509,508.34"	$359.49	"4,173"	"4,157"	"4,267"	"4,199"
360113	NO	NO	NO	NO	"2,216"	313				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
360116	NO	NO	NO	NO	280	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
360118	YES	NO	NO	NO	"10,055"	365	"1,750"	"$5,897,570.27"	366	0.000195977	"$1,636,526.32"	$350.58	"4,791"	"4,657"	"4,557"	"4,668"
360121	YES	NO	NO	NO	"1,227"	365	74	"$2,982,570.00"	365	0.000099111	"$827,638.17"	$954.60	899	858	845	867
360123	YES	NO	NO	NO	"3,722"	365	493	"$4,282,194.00"	365	0.000142298	"$1,188,272.94"	$334.91	"3,679"	"3,357"	"3,608"	"3,548"
360125	SCH	NO	NO	NO	"3,469"	365	600	"$3,727,650.00"	365	0.000123870	N/A	$495.16	"2,125"	"2,120"	"2,021"	"2,089"
360131	YES	NO	NO	NO	"2,002"	365	146	"$3,078,272.00"	365	0.000102291	"$854,194.68"	"$1,069.08"	876	791	730	799
360132	YES	NO	NO	NO	"7,512"	365	"1,020"	"$3,699,708.00"	365	0.000122942	"$1,026,637.96"	$473.54	"2,476"	"2,125"	"1,904"	"2,168"
360133	YES	NO	NO	NO	"13,363"	365	"1,927"	"$8,341,461.00"	365	0.000277188	"$2,314,685.51"	$768.74	"2,916"	"2,985"	"3,131"	"3,011"
360134	YES	NO	NO	NO	"31,887"	365	"2,300"	"$13,900,086.57"	366	0.000461902	"$3,857,157.51"	$841.26	"4,578"	"4,691"	"4,485"	"4,585"
360137	YES	NO	NO	NO	"46,862"	365	"7,336"	"$20,671,877.00"	365	0.000686929	"$5,736,272.59"	$783.22	"7,633"	"7,375"	"6,964"	"7,324"
360143	YES	NO	NO	NO	"3,709"	365	775	"$7,724,005.00"	365	0.000256670	"$2,143,346.64"	$851.21	"2,548"	"2,473"	"2,532"	"2,518"
360144	YES	NO	NO	NO	"4,191"	365	"1,488"	"$6,426,811.00"	365	0.000213564	"$1,783,386.18"	$748.38	"2,381"	"2,393"	"2,376"	"2,383"
360145	YES	NO	NO	NO	"7,522"	365	"1,047"	"$8,887,783.00"	365	0.000295342	"$2,466,285.28"	$690.06	"3,759"	"3,581"	"3,381"	"3,574"
360147	YES	NO	NO	NO	"4,672"	365	"1,901"	"$6,469,201.00"	365	0.000214972	"$1,795,149.05"	$339.09	"5,043"	"5,445"	"5,393"	"5,294"
360148	NO	NO	NO	NO	368	365	40	"$665,845.00"	365	0.000022126	N/A	N/A	N/A	N/A	N/A	N/A
360150	YES	NO	NO	NO	"1,086"	365	455	"$3,017,364.00"	365	0.000100267	"$837,293.22"	$775.99	"1,054"	"1,146"	"1,038"	"1,079"
360151	YES	NO	NO	NO	"2,533"	365	550	"$2,621,311.33"	366	0.000087107	"$727,391.92"	$694.08	"1,380"	"1,262"	502	"1,048"
360152	YES	NO	NO	NO	"9,516"	365	"1,598"	"$13,486,191.53"	366	0.000448148	"$3,742,305.11"	"$1,904.48"	"2,114"	"1,916"	"1,865"	"1,965"
360153	YES	NO	NO	NO	"1,790"	365	459	"$554,209.00"	365	0.000018416	"$153,788.35"	"$1,507.73"	108	104	94	102
360155	NO	NO	NO	NO	"5,391"	365	692	"$6,637,552.00"	365	0.000220567	N/A	N/A	N/A	N/A	N/A	N/A
360156	YES	NO	NO	NO	"1,581"	365	74	"$2,290,233.00"	365	0.000076105	"$635,520.46"	"$1,406.02"	493	426	436	452
360159	YES	NO	NO	NO	"8,860"	365	"1,599"	"$12,919,860.00"	365	0.000429329	"$3,585,152.85"	$969.75	"3,229"	"3,724"	"4,138"	"3,697"
360161	YES	NO	NO	NO	"6,381"	365	"1,248"	"$2,531,370.00"	365	0.000084118	"$702,433.96"	$311.78	"2,260"	"2,315"	"2,184"	"2,253"
360163	YES	NO	NO	NO	"11,597"	365	"2,722"	"$9,659,376.95"	366	0.000320982	"$2,680,396.14"	$371.97	"6,966"	"7,318"	"7,335"	"7,206"
360170	YES	NO	NO	NO	"1,837"	365	203	"$2,933,050.00"	365	0.000097466	"$813,896.79"	"$1,269.73"	591	620	712	641
360172	YES	NO	NO	NO	"9,603"	365	"1,435"	"$3,257,146.00"	365	0.000108235	"$903,830.71"	$269.48	"3,674"	"3,308"	"3,080"	"3,354"
360174	YES	NO	NO	NO	"6,149"	365	382	"$5,182,959.00"	365	0.000172230	"$1,438,227.68"	$745.97	"1,914"	"1,860"	"2,009"	"1,928"
