FY 2020 IPPS Final Rule Correction Notice: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV33	BILLSV34	BILLSV35	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
040016	YES	NO	NO	NO	"55,840"	365	"5,984"	"$19,922,347.23"	366	0.000662565	"$5,532,812.45"	$778.28	"6,896"	"7,138"	"7,294"	"7,109"
040017	YES	NO	NO	NO	"3,280"	365	334	"$3,370,698.21"	366	0.000112101	"$936,106.61"	$726.23	"1,294"	"1,218"	"1,356"	"1,289"
040018	YES	NO	NO	NO	856	365	192	"$967,767.00"	365	0.000032185	"$268,767.19"	"$1,292.15"	143	236	246	208
040019	YES	NO	NO	NO	"3,513"	365	188	"$1,110,767.00"	365	0.000036941	"$308,480.99"	$822.62	387	356	383	375
040020	YES	NO	NO	NO	"13,467"	365	"5,346"	"$14,739,295.00"	365	0.000490190	"$4,093,380.86"	$648.82	"6,384"	"6,361"	"6,182"	"6,309"
040022	YES	NO	NO	NO	"17,675"	365	"1,452"	"$10,548,154.00"	365	0.000350804	"$2,929,421.77"	$845.43	"3,648"	"3,429"	"3,318"	"3,465"
040026	YES	NO	NO	NO	"5,163"	365	"2,379"	"$8,615,944.67"	366	0.000286544	"$2,392,810.71"	$431.76	"5,713"	"5,705"	"5,209"	"5,542"
040027	YES	NO	NO	NO	"3,615"	365	"1,053"	"$5,199,165.00"	365	0.000172911	"$1,443,906.41"	$356.87	"3,831"	"3,974"	"4,333"	"4,046"
040029	YES	NO	NO	NO	"5,343"	365	794	"$3,742,026.00"	365	0.000124450	"$1,039,231.36"	$327.63	"3,319"	"3,052"	"3,146"	"3,172"
040036	YES	NO	NO	NO	"5,975"	365	"1,935"	"$6,571,438.00"	365	0.000218549	"$1,825,012.56"	$396.66	"4,575"	"4,606"	"4,622"	"4,601"
040039	YES	NO	NO	NO	"2,888"	365	584	"$2,775,808.05"	366	0.000092316	"$770,894.37"	$536.09	"1,449"	"1,435"	"1,431"	"1,438"
040041	YES	NO	NO	NO	"7,561"	365	"1,258"	"$1,822,705.29"	366	0.000060618	"$506,199.72"	$284.86	"1,734"	"1,768"	"1,829"	"1,777"
040047	YES	NO	NO	NO	69	365	115	"$472,900.00"	365	0.000015727	"$131,333.27"	$406.60	289	345	335	323
040050	YES	NO	NO	NO	"1,189"	365	164	"$1,556,743.00"	365	0.000051773	"$432,336.96"	$750.59	537	614	576	576
040051	YES	NO	NO	NO	"2,012"	365	258	"$2,235,429.54"	366	0.000074344	"$620,821.04"	$768.34	805	776	842	808
040055	YES	NO	NO	NO	"15,532"	365	"3,788"	"$8,402,891.00"	365	0.000279458	"$2,333,641.68"	$379.58	"6,605"	"6,192"	"5,646"	"6,148"
040062	YES	NO	NO	NO	"15,530"	365	"2,420"	"$16,005,699.77"	366	0.000532307	"$4,445,085.41"	$802.80	"5,468"	"5,287"	"5,856"	"5,537"
040067	YES	NO	NO	NO	944	365	211	"$1,979,793.00"	365	0.000065843	"$549,825.94"	$978.34	591	557	538	562
040069	YES	NO	NO	NO	"3,635"	365	272	"$2,030,042.00"	365	0.000067514	"$563,781.04"	"$1,120.84"	534	531	443	503
040071	SCH	NO	NO	NO	"8,603"	365	"2,705"	"$8,883,300.19"	366	0.000295435	N/A	$735.78	"3,143"	"3,331"	"3,586"	"3,353"
040072	YES	NO	NO	NO	"1,203"	365	220	"$1,018,624.00"	365	0.000033877	"$282,891.14"	$578.51	498	487	481	489
040074	YES	NO	NO	NO	255	365	310	"$202,760.49"	366	0.000006743	"$56,310.42"	$117.07	625	550	267	481
040076	YES	NO	NO	NO	"1,484"	184	737	"$2,095,093.00"	365	0.000069677	"$581,846.93"	$798.14	767	687	734	729
040078	YES	NO	NO	NO	"4,566"	365	"1,291"	"$1,528,124.36"	366	0.000050821	"$424,389.02"	$166.23	"2,444"	"2,425"	"2,789"	"2,553"
040084	YES	NO	NO	NO	"3,420"	365	929	"$3,386,634.55"	366	0.000112631	"$940,532.44"	$410.89	"2,220"	"2,404"	"2,244"	"2,289"
040085	YES	NO	NO	NO	"1,186"	365	485	"$528,870.00"	365	0.000017589	"$146,877.20"	$263.22	553	558	562	558
040088	SCH	NO	NO	NO	"2,842"	365	624	"$1,955,905.36"	366	0.000065048	N/A	$387.99	"1,537"	"1,373"	"1,290"	"1,400"
040114	YES	NO	NO	NO	"27,278"	365	"5,877"	"$16,375,464.00"	365	0.000544605	"$4,547,775.92"	$442.65	"10,081"	"10,221"	"10,521"	"10,274"
040118	YES	NO	NO	NO	"2,931"	365	"2,029"	"$3,473,492.00"	365	0.000115519	"$964,654.39"	$199.68	"4,758"	"4,603"	"5,133"	"4,831"
040119	YES	NO	NO	NO	"10,174"	365	"1,979"	"$3,240,919.00"	365	0.000107784	"$900,064.47"	$263.02	"3,292"	"3,668"	"3,306"	"3,422"
040132	YES	NO	NO	NO		365	N/A	"$416,735.00"	365	0.000013860	"$115,735.19"	"$38,578.40"	1	5	2	3
040134	NO	NO	NO	NO	242	365	634	"$3,018,116.00"	365	0.000100375	N/A	N/A	N/A	N/A	N/A	N/A
040137	YES	NO	NO	NO	436	365	316	"$718,118.55"	366	0.000023883	"$199,435.10"	$253.73	803	851	704	786
040147	NO	NO	NO	NO	105	365	72	"$222,285.00"	365	0.000007393	N/A	N/A	N/A	N/A	N/A	N/A
040152	NO	NO	NO	NO	18	365	24	"$143,563.00"	365	0.000004775	N/A	N/A	N/A	N/A	N/A	N/A
040153	YES	NO	NO	NO		0	N/A	"$482,228.00"	365	0.000016038	"$133,923.83"	$273.31	499	474	496	490
040154	N/A	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
040156	N/A	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
050002	YES	NO	NO	NO	"11,056"	365	"2,050"	"$2,174,917.00"	365	0.000072332	"$604,015.57"	$340.29	"1,805"	"1,792"	"1,728"	"1,775"
050006	YES	NO	NO	NO	"7,938"	365	"1,833"	"$5,150,848.09"	366	0.000171304	"$1,430,487.89"	$469.78	"2,862"	"3,046"	"3,227"	"3,045"
050007	YES	NO	NO	NO	"4,619"	365	"2,167"	"$3,917,340.00"	365	0.000130280	"$1,087,919.37"	$309.07	"3,491"	"3,479"	"3,591"	"3,520"
050008	YES	NO	NO	NO	"2,385"	365	"1,261"	"$3,710,176.00"	365	0.000123391	"$1,030,386.01"	"$1,009.19"	"1,066"	"1,043"	953	"1,021"
050009	YES	NO	NO	NO	"7,831"	365	"1,385"	"$4,953,667.31"	366	0.000164746	"$1,375,727.06"	$450.47	"2,914"	"3,120"	"3,128"	"3,054"
050013	YES	NO	NO	NO	"7,786"	365	"1,181"	"$1,817,527.00"	365	0.000060446	"$504,761.61"	$200.06	"2,658"	"2,735"	"2,177"	"2,523"
050014	SCH	NO	NO	NO	"1,699"	365	175	"$1,589,023.00"	365	0.000052847	N/A	$367.45	"1,161"	"1,189"	"1,254"	"1,201"
050017	YES	NO	NO	NO	"21,055"	365	"3,297"	"$6,591,455.22"	366	0.000219214	"$1,830,571.72"	$476.71	"3,948"	"3,699"	"3,872"	"3,840"
050018	YES	NO	NO	NO	"22,575"	365	"2,007"	"$1,934,981.00"	365	0.000064352	"$537,380.80"	"$1,224.10"	840	455	23	439
050022	YES	NO	NO	NO	"37,337"	365	"6,032"	"$14,192,128.46"	366	0.000471993	"$3,941,422.37"	$976.32	"3,741"	"4,065"	"4,305"	"4,037"
050024	YES	NO	NO	NO	"21,829"	365	"2,656"	"$3,823,656.00"	365	0.000127165	"$1,061,901.56"	$561.56	"2,001"	"1,899"	"1,773"	"1,891"
050025	YES	NO	NO	NO	"61,164"	365	"7,930"	"$34,380,966.57"	366	0.001143420	"$9,548,244.37"	"$1,441.03"	"6,254"	"6,633"	"6,990"	"6,626"
050026	YES	NO	NO	NO	"42,060"	365	"5,949"	"$17,187,511.00"	365	0.000571611	"$4,773,296.73"	$615.75	"7,932"	"7,353"	"7,972"	"7,752"
050028	YES	NO	NO	NO	"2,437"	365	234	"$1,630,244.58"	366	0.000054218	"$452,749.74"	$829.21	548	557	533	546
050030	YES	NO	NO	NO	"11,789"	365	"2,891"	"$4,550,155.00"	365	0.000151326	"$1,263,664.06"	$215.02	"5,640"	"5,885"	"6,105"	"5,877"
050036	YES	NO	NO	NO	"31,175"	365	"2,466"	"$3,615,530.44"	366	0.000120243	"$1,004,101.15"	$303.90	"3,136"	"3,271"	"3,506"	"3,304"
050038	YES	NO	NO	NO	"50,648"	365	"4,481"	"$65,846,096.73"	366	0.002189868	"$18,286,705.85"	"$8,646.20"	"2,075"	"2,107"	"2,163"	"2,115"
050039	YES	NO	NO	NO	"15,226"	365	"3,712"	"$6,536,337.23"	366	0.000217381	"$1,815,264.41"	$212.61	"7,880"	"8,590"	"9,143"	"8,538"
050040	YES	NO	NO	NO	"44,740"	365	"1,468"	"$36,680,645.08"	366	0.001219902	"$10,186,908.57"	"$11,998.71"	724	865	957	849
050042	SCH	NO	NO	NO	"2,068"	365	447	"$3,411,683.92"	366	0.000113464	N/A	$758.60	"1,259"	"1,181"	"1,307"	"1,249"
050043	YES	NO	NO	NO	"10,309"	365	"6,086"	"$5,890,240.00"	365	0.000195894	"$1,635,831.00"	$324.51	"4,804"	"5,122"	"5,197"	"5,041"
050045	YES	NO	NO	NO	"8,526"	365	"2,130"	"$5,593,933.16"	366	0.000186039	"$1,553,540.99"	$844.32	"1,779"	"1,822"	"1,919"	"1,840"
050047	YES	NO	NO	NO	"15,362"	365	"7,289"	"$10,447,758.00"	365	0.000347465	"$2,901,539.91"	$539.02	"5,458"	"5,256"	"5,434"	"5,383"
050054	YES	NO	NO	NO	"3,917"	365	572	"$1,730,159.84"	366	0.000057541	"$480,498.10"	$674.86	731	793	612	712
050055	YES	NO	NO	NO	"6,200"	365	"1,840"	"$3,772,274.00"	365	0.000125456	"$1,047,631.80"	"$1,179.77"	922	900	843	888
050056	YES	NO	NO	NO	"41,596"	365	"3,954"	"$6,530,081.37"	366	0.000217173	"$1,813,527.04"	$562.16	"3,146"	"3,220"	"3,311"	"3,226"
050057	YES	NO	NO	NO	"33,871"	365	"6,340"	"$5,210,349.07"	366	0.000173282	"$1,447,012.44"	$197.17	"6,987"	"7,194"	"7,835"	"7,339"
050058	YES	NO	NO	NO	"21,256"	365	"8,276"	"$2,717,652.38"	366	0.000090382	"$754,743.44"	$298.91	"2,658"	"2,578"	"2,339"	"2,525"
050060	YES	NO	NO	NO	"125,008"	365	"11,950"	"$16,611,781.27"	366	0.000552464	"$4,613,405.70"	$611.13	"7,548"	"7,437"	"7,661"	"7,549"
050063	YES	NO	NO	NO	"33,774"	365	"9,196"	"$4,154,313.00"	365	0.000138161	"$1,153,731.26"	$448.75	"2,602"	"2,557"	"2,554"	"2,571"
050067	YES	NO	NO	NO	708	365	112	"$2,404,450.46"	366	0.000079966	"$667,761.35"	"$2,384.86"	305	271	265	280
050069	YES	NO	NO	NO	"19,263"	365	"2,450"	"$16,991,394.23"	366	0.000565089	"$4,718,831.39"	"$1,162.85"	"4,061"	"3,946"	"4,166"	"4,058"
050070	NO	NO	NO	NO	81	365	202	"$2,416,092.00"	365	0.000080353	N/A	N/A	N/A	N/A	N/A	N/A
050071	NO	NO	NO	NO	"1,836"	365	"1,001"	"$2,361,129.00"	365	0.000078525	N/A	N/A	N/A	N/A	N/A	N/A
050072	NO	NO	NO	NO	"2,000"	365	400	"$3,233,922.00"	365	0.000107552	N/A	N/A	N/A	N/A	N/A	N/A
050073	NO	NO	NO	NO	"2,677"	365	803	"$3,339,550.00"	365	0.000111065	N/A	N/A	N/A	N/A	N/A	N/A
050075	YES	NO	NO	NO	"5,265"	365	"2,383"	"$6,407,776.00"	365	0.000213106	"$1,779,560.53"	"$1,282.10"	"1,231"	"1,361"	"1,572"	"1,388"
050076	NO	NO	NO	NO	"1,365"	365	"1,001"	"$3,637,143.00"	365	0.000120962	N/A	N/A	N/A	N/A	N/A	N/A
050077	YES	NO	NO	NO	"54,113"	365	"10,190"	"$21,057,415.00"	365	0.000700314	"$5,848,042.22"	"$1,031.22"	"5,692"	"5,624"	"5,696"	"5,671"
050078	YES	NO	NO	NO	"5,493"	365	"1,083"	"$4,881,510.00"	365	0.000162346	"$1,355,687.61"	"$1,100.40"	"1,244"	"1,225"	"1,227"	"1,232"
050082	YES	NO	NO	NO	"17,198"	365	"3,317"	"$5,329,022.94"	366	0.000177229	"$1,479,970.41"	$388.44	"3,622"	"3,758"	"4,049"	"3,810"
050084	YES	NO	NO	NO	"29,274"	365	"4,684"	"$6,387,737.90"	336	0.000212439	"$1,773,995.57"	$348.53	"5,180"	"4,907"	"5,184"	"5,090"
050089	YES	NO	NO	NO	"22,445"	365	"1,919"	"$3,158,199.40"	366	0.000105033	"$877,091.68"	"$1,372.60"	678	698	541	639
050090	YES	NO	NO	NO	882	365	126	"$397,045.20"	366	0.000013205	"$110,266.96"	$193.45	599	566	545	570
050091	YES	NO	NO	NO	"7,260"	365	"1,729"	"$2,878,571.00"	365	0.000095734	"$799,433.58"	"$1,336.85"	600	579	615	598
050093	YES	NO	NO	NO	"26,002"	365	"6,726"	"$5,614,236.53"	366	0.000186715	"$1,559,179.62"	$178.81	"8,488"	"8,570"	"9,101"	"8,720"
050096	YES	NO	NO	NO	3	365	256	"$17,772.28"	272	0.000000591	"$4,935.70"	$10.59	464	504	429	466
050099	YES	NO	NO	NO	"6,894"	365	"2,908"	"$9,550,009.00"	365	0.000317608	"$2,652,218.04"	$739.40	"3,497"	"3,553"	"3,712"	"3,587"
050100	YES	NO	NO	NO	"45,705"	365	"5,602"	"$16,723,431.00"	365	0.000556177	"$4,644,412.94"	$857.85	"4,986"	"5,165"	"6,092"	"5,414"
050101	YES	NO	NO	NO	"5,986"	365	"1,959"	"$5,194,031.00"	365	0.000172740	"$1,442,480.60"	$788.67	"1,751"	"1,864"	"1,871"	"1,829"
050102	YES	NO	NO	NO	"16,663"	365	"1,570"	"$5,076,995.00"	365	0.000168847	"$1,409,977.49"	"$1,010.01"	"1,533"	"1,321"	"1,333"	"1,396"
050103	YES	NO	NO	NO	"51,148"	365	"6,120"	"$6,947,245.00"	365	0.000231047	"$1,929,381.27"	$803.24	"2,419"	"2,427"	"2,361"	"2,402"
050104	YES	NO	NO	NO	"67,360"	365	"5,769"	"$16,118,074.89"	366	0.000536045	"$4,476,294.10"	"$1,812.26"	"2,308"	"2,567"	"2,535"	"2,470"
050107	YES	NO	NO	NO	"21,890"	365	"1,462"	"$6,522,013.47"	366	0.000216905	"$1,811,286.44"	$357.11	"4,990"	"4,980"	"5,245"	"5,072"
050108	YES	NO	NO	NO	"54,707"	365	"4,452"	"$17,796,334.00"	365	0.000591859	"$4,942,378.38"	$740.88	"6,486"	"6,877"	"6,650"	"6,671"
050110	YES	NO	NO	NO	"2,474"	365	236	"$1,800,935.93"	366	0.000059894	"$500,153.95"	$580.23	876	887	824	862
050112	YES	NO	NO	NO	"14,866"	365	"4,540"	"$8,689,174.04"	366	0.000288979	"$2,413,147.90"	$511.59	"4,627"	"4,640"	"4,885"	"4,717"
050113	YES	NO	NO	NO	"4,700"	365	702	"$3,923,777.92"	366	0.000130495	"$1,089,707.31"	"$3,962.57"	237	292	295	275
050115	YES	NO	NO	NO	"20,470"	365	"1,926"	"$9,429,538.65"	366	0.000313602	"$2,618,761.14"	$624.85	"4,210"	"4,201"	"4,163"	"4,191"
050116	YES	NO	NO	NO	"17,066"	365	"5,349"	"$6,133,988.55"	366	0.000204000	"$1,703,524.58"	$458.06	"3,662"	"3,703"	"3,793"	"3,719"
050118	YES	NO	NO	NO	"3,657"	365	570	"$1,673,321.56"	366	0.000055650	"$464,713.03"	$345.25	"1,360"	"1,379"	"1,300"	"1,346"
050121	YES	NO	NO	NO	"17,673"	365	"3,548"	"$7,621,881.24"	365	0.000253484	"$2,116,740.51"	$601.86	"3,825"	"3,436"	"3,289"	"3,517"
050122	YES	NO	NO	NO	"11,490"	365	"1,244"	"$1,636,308.00"	365	0.000054419	"$454,433.67"	$332.92	"1,453"	"1,470"	"1,172"	"1,365"
050124	YES	NO	NO	NO	"2,285"	350	"2,157"	"$6,204,783.20"	399	0.000206355	"$1,723,185.59"	$932.46	"1,775"	"1,777"	"1,991"	"1,848"
050125	YES	NO	NO	NO	"16,371"	365	"14,564"	"$15,176,502.00"	365	0.000504730	"$4,214,801.51"	$862.63	"4,758"	"5,158"	"4,743"	"4,886"
050126	YES	NO	NO	NO	"46,500"	365	"5,896"	"$2,414,774.00"	365	0.000080309	"$670,628.39"	$269.87	"2,562"	"2,555"	"2,337"	"2,485"
050127	YES	NO	NO	NO	"3,272"	365	623	"$1,860,449.88"	366	0.000061874	"$516,682.10"	$574.73	843	915	938	899
050128	YES	NO	NO	NO	"24,018"	365	"1,381"	"$7,596,235.40"	366	0.000252631	"$2,109,618.17"	$680.74	"3,388"	"3,062"	"2,846"	"3,099"
050129	YES	NO	NO	NO	"30,813"	365	"4,399"	"$4,774,104.26"	366	0.000158774	"$1,325,859.00"	$579.99	"2,207"	"2,361"	"2,290"	"2,286"
050131	YES	NO	NO	NO		365	N/A	"$1,370,479.00"	365	0.000045579	"$380,607.93"	$357.71	991	"1,112"	"1,088"	"1,064"
050132	YES	NO	NO	NO	"13,970"	365	"7,925"	"$2,009,445.67"	366	0.000066829	"$558,061.05"	$251.04	"2,129"	"2,281"	"2,258"	"2,223"
050133	SCH	NO	NO	NO	"12,533"	365	"3,172"	"$878,869.14"	366	0.000029229	N/A	$47.62	"4,936"	"5,163"	"5,279"	"5,126"
050135	YES	NO	NO	NO	"30,188"	365	"7,965"	"$3,725,647.00"	365	0.000123905	"$1,034,682.60"	$211.85	"4,484"	"4,989"	"5,178"	"4,884"
050136	YES	NO	NO	NO	"2,717"	365	383	"$1,733,603.40"	366	0.000057655	"$481,454.44"	$480.49	996	"1,030"	980	"1,002"
050137	YES	NO	NO	NO	"1,580"	365	719	"$2,809,044.00"	365	0.000093421	"$780,124.62"	"$3,768.72"	186	179	255	207
050138	YES	NO	NO	NO	"6,621"	365	"3,667"	"$5,496,442.00"	365	0.000182797	"$1,526,465.85"	"$2,231.68"	515	650	888	684
050139	YES	NO	NO	NO	"5,780"	365	"1,489"	"$4,012,417.00"	365	0.000133442	"$1,114,324.05"	"$2,210.96"	439	469	603	504
050140	YES	NO	NO	NO	"7,159"	365	"2,985"	"$6,449,191.00"	365	0.000214483	"$1,791,062.26"	"$1,822.04"	954	889	"1,106"	983
050145	YES	NO	NO	NO	"4,698"	365	"1,419"	"$6,021,714.00"	365	0.000200266	"$1,672,343.82"	$345.53	"4,648"	"4,832"	"5,041"	"4,840"
050146	NO	NO	NO	NO	"3,030"	365	"2,255"	$0.00	365	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
050149	YES	NO	NO	NO	"57,121"	365	"3,272"	"$12,380,316.33"	366	0.000411737	"$3,438,247.89"	"$3,091.95"	"1,053"	"1,095"	"1,189"	"1,112"
050150	YES	NO	NO	NO	"3,980"	365	486	"$3,307,419.58"	366	0.000109996	"$918,532.94"	$385.29	"2,361"	"2,315"	"2,475"	"2,384"
050152	YES	NO	NO	NO	"6,477"	365	"2,855"	"$7,100,237.30"	366	0.000236135	"$1,971,870.12"	"$1,252.78"	"1,684"	"1,621"	"1,417"	"1,574"
050153	YES	NO	NO	NO	"14,944"	365	"3,112"	"$3,318,297.77"	366	0.000110358	"$921,554.02"	$349.34	"2,556"	"2,651"	"2,708"	"2,638"
050158	YES	NO	NO	NO	589	365	747	"$2,556,717.00"	365	0.000085030	"$710,048.64"	$713.62	958	924	"1,102"	995
050159	YES	NO	NO	NO	"25,491"	365	"1,654"	"$13,661,628.88"	366	0.000454350	"$3,794,092.61"	"$2,296.67"	"1,635"	"1,701"	"1,619"	"1,652"
050167	YES	NO	NO	NO	"28,256"	365	"1,092"	"$6,731,980.22"	366	0.000223888	"$1,869,598.17"	"$1,673.77"	"1,012"	994	"1,346"	"1,117"
050168	YES	NO	NO	NO	"7,701"	365	"2,705"	"$14,524,675.37"	366	0.000483052	"$4,033,776.93"	"$1,034.83"	"3,964"	"3,867"	"3,863"	"3,898"
050169	YES	NO	NO	NO	"16,522"	365	"3,511"	"$6,945,249.00"	365	0.000230981	"$1,928,826.94"	$509.46	"3,662"	"3,656"	"4,039"	"3,786"
050174	YES	NO	NO	NO	"14,781"	365	"3,643"	"$7,104,911.49"	366	0.000236291	"$1,973,168.24"	$386.29	"5,155"	"5,026"	"5,142"	"5,108"
050179	YES	NO	NO	NO	"14,201"	365	"2,701"	"$2,926,011.00"	365	0.000097311	"$812,608.57"	$261.54	"3,150"	"3,178"	"2,994"	"3,107"
050180	YES	NO	NO	NO	"10,142"	365	"2,882"	"$10,681,869.00"	365	0.000355251	"$2,966,556.96"	$443.70	"6,091"	"6,850"	"7,116"	"6,686"
050189	SCH	NO	NO	NO	"2,586"	365	147	"$3,158,519.00"	365	0.000105044	N/A	"$4,873.22"	164	183	193	180
050191	YES	NO	NO	NO	"30,539"	365	"3,243"	"$6,666,331.08"	366	0.000221705	"$1,851,366.16"	"$1,211.63"	"1,573"	"1,431"	"1,579"	"1,528"
050192	YES	NO	NO	NO	"3,678"	365	231	"$3,617,298.00"	365	0.000120302	"$1,004,592.04"	"$4,900.45"	220	205	191	205
050194	YES	NO	NO	NO	"10,480"	365	793	"$1,372,425.93"	366	0.000045643	"$381,148.63"	$325.49	"1,173"	"1,203"	"1,138"	"1,171"
050195	YES	NO	NO	NO	"10,949"	365	"4,990"	"$7,781,746.15"	366	0.000258800	"$2,161,138.02"	$411.65	"5,067"	"5,372"	"5,311"	"5,250"
050197	NO	NO	NO	NO	"1,118"	365	346	"$4,048,180.10"	366	0.000134632	N/A	N/A	N/A	N/A	N/A	N/A
050204	YES	NO	NO	NO	"7,050"	365	"2,750"	"$5,719,391.00"	365	0.000190212	"$1,588,383.00"	$654.46	"2,534"	"2,570"	"2,178"	"2,427"
050205	YES	NO	NO	NO	"1,616"	365	680	"$755,280.00"	365	0.000025119	"$209,755.53"	$243.62	612	777	"1,193"	861
050211	YES	NO	NO	NO	"1,736"	304	905	"$4,939,406.38"	366	0.000164272	"$1,371,766.53"	"$1,280.83"	974	"1,085"	"1,155"	"1,071"
050222	YES	NO	NO	NO	"23,430"	365	"6,232"	"$8,590,300.00"	365	0.000285691	"$2,385,688.70"	$616.30	"3,841"	"3,818"	"3,953"	"3,871"
050224	YES	NO	NO	NO	"9,690"	365	"3,419"	"$12,428,046.56"	366	0.000413324	"$3,451,503.48"	$403.12	"8,249"	"8,517"	"8,919"	"8,562"
050225	YES	NO	NO	NO	"5,709"	365	889	"$1,081,680.00"	365	0.000035974	"$300,402.98"	$122.66	"2,473"	"2,605"	"2,270"	"2,449"
050226	YES	NO	NO	NO	"19,437"	365	"4,884"	"$2,081,754.56"	366	0.000069234	"$578,142.60"	$247.60	"2,268"	"2,347"	"2,391"	"2,335"
050228	YES	NO	NO	NO	"43,904"	365	"6,209"	"$48,766,162.08"	366	0.001621834	"$13,543,285.11"	"$5,763.10"	"2,231"	"2,249"	"2,570"	"2,350"
050230	YES	NO	NO	NO	"11,473"	365	"4,503"	"$3,136,366.00"	365	0.000104307	"$871,028.13"	$620.83	"1,427"	"1,332"	"1,449"	"1,403"
050231	YES	NO	NO	NO	"61,457"	365	"4,036"	"$14,451,293.00"	365	0.000480612	"$4,013,397.26"	"$1,296.32"	"2,957"	"3,031"	"3,300"	"3,096"
050232	YES	NO	NO	NO	"1,869"	365	262	"$1,819,864.07"	366	0.000060524	"$505,410.66"	$226.54	"2,107"	"2,185"	"2,400"	"2,231"
050234	YES	NO	NO	NO	613	365	257	"$1,249,214.00"	365	0.000041546	"$346,930.34"	$561.38	515	613	725	618
050235	YES	NO	NO	NO	"17,095"	365	"7,525"	"$7,864,230.00"	365	0.000261544	"$2,184,045.34"	$375.59	"5,567"	"5,782"	"6,095"	"5,815"
050236	YES	NO	NO	NO	"2,952"	365	"1,282"	"$1,399,678.00"	365	0.000046550	"$388,717.04"	$147.02	"2,701"	"2,673"	"2,558"	"2,644"
050238	YES	NO	NO	NO	"12,598"	365	"8,352"	"$7,134,307.00"	365	0.000237268	"$1,981,331.92"	$393.12	"5,162"	"5,032"	"4,927"	"5,040"
050239	YES	NO	NO	NO	"25,975"	365	"18,368"	"$10,806,079.00"	365	0.000359382	"$3,001,052.42"	$436.83	"6,654"	"7,098"	"6,857"	"6,870"
050242	YES	NO	NO	NO	"10,601"	365	"1,305"	"$6,646,147.38"	366	0.000221033	"$1,845,760.77"	$405.57	"4,214"	"4,724"	"4,714"	"4,551"
050243	YES	NO	NO	NO	"30,530"	365	"3,550"	"$6,356,254.60"	366	0.000211392	"$1,765,252.06"	$529.95	"3,310"	"3,346"	"3,337"	"3,331"
050245	YES	NO	NO	NO	"61,324"	365	"3,958"	"$31,654,283.93"	366	0.001052738	"$8,790,993.05"	"$4,889.32"	"1,756"	"1,847"	"1,790"	"1,798"
050248	YES	NO	NO	NO	"20,669"	365	"1,106"	"$5,940,755.96"	366	0.000197574	"$1,649,860.24"	"$1,303.21"	"1,194"	"1,259"	"1,346"	"1,266"
050254	YES	NO	NO	NO	"4,373"	365	607	"$5,369,046.00"	365	0.000178560	"$1,491,085.57"	$599.31	"2,471"	"2,472"	"2,521"	"2,488"
050257	YES	NO	NO	NO	"5,265"	365	737	"$942,668.00"	365	0.000031351	"$261,796.72"	$420.90	824	597	445	622
050261	YES	NO	NO	NO	"10,760"	365	"1,532"	"$895,878.54"	366	0.000029795	"$248,802.41"	$132.48	"1,864"	"1,891"	"1,879"	"1,878"
050262	YES	NO	NO	NO	"45,589"	365	"6,900"	"$32,434,854.39"	366	0.001078698	"$9,007,772.23"	"$1,617.19"	"5,590"	"5,348"	"5,773"	"5,570"
050272	YES	NO	NO	NO	"10,035"	365	"1,028"	"$2,398,389.00"	365	0.000079764	"$666,077.97"	$418.92	"1,563"	"1,488"	"1,718"	"1,590"
050276	YES	NO	NO	NO	"25,046"	365	"1,403"	"$21,083,514.95"	366	0.000701182	"$5,855,290.67"	"$6,275.77"	"1,034"	937	827	933
050278	YES	NO	NO	NO	"23,317"	365	"5,443"	"$17,541,505.00"	365	0.000583384	"$4,871,607.55"	"$1,381.23"	"3,369"	"3,504"	"3,709"	"3,527"
050279	SCH	NO	NO	NO	"3,186"	365	310	"$493,695.37"	322	0.000016419	N/A	$265.71	556	519	472	516
050280	YES	NO	NO	NO	"20,139"	365	"2,726"	"$6,492,974.03"	366	0.000215939	"$1,803,221.63"	$304.24	"5,760"	"5,769"	"6,251"	"5,927"
050281	YES	NO	NO	NO	"4,558"	365	"4,878"	"$1,015,809.96"	366	0.000033783	"$282,109.63"	$203.40	"1,387"	"1,339"	"1,434"	"1,387"
050283	YES	NO	NO	NO	"5,534"	365	966	"$4,582,329.39"	428	0.000152396	"$1,272,599.50"	$519.85	"2,497"	"2,556"	"2,291"	"2,448"
050289	YES	NO	NO	NO	"5,860"	365	"3,853"	"$3,056,440.19"	366	0.000101649	"$848,831.22"	$428.27	"2,136"	"2,109"	"1,700"	"1,982"
050290	YES	NO	NO	NO	"1,858"	365	"2,739"	"$5,041,355.00"	365	0.000167662	"$1,400,079.59"	$245.76	"5,762"	"5,654"	"5,676"	"5,697"
