PROV	MAC	CBSAGEO	FROM	TO	 RNSAL 	 RNHR 	rnahw	 LPNSTSAL 	 LPNSTHR 	lpnstahw	 naoratsal 	 NAORATHR 	naoratahw	MASAL	MAHR	maahw	nursesal	nursehr	nurseahw	allothersal	allotherhr	allotherahw	totalsal	totalhr	totalahw
450659	04011	26420	01/01/2016	12/31/2016	" 12,216,442 "	" 272,766 "	44.7873	" 826,576 "	" 29,462 "	28.0557	" 1,195,724 "	" 74,950 "	15.9536	"76,859 "	"4,163 "	18.4624	"14,315,601"	"381,341"	37.5402	"20,262,630"	"615,851"	32.9018	"34,578,231"	"997,192"	34.6756
450661	04011	36220	01/01/2016	12/31/2016	" 16,855,690 "	" 543,971 "	30.9864	" 7,513,918 "	" 290,087 "	25.9023	" 941,153 "	" 68,012 "	13.8380	0 	0 	0.0000	"25,310,761"	"902,070"	28.0585	"10,974,657"	"524,983"	20.9048	"36,285,418"	"1,427,053"	25.4268
450662	04011	15180	01/01/2016	12/31/2016	" 27,178,139 "	" 628,368 "	43.2519	" 2,384,108 "	" 81,092 "	29.4000	" 2,682,650 "	" 201,209 "	13.3327	0 	0 	0.0000	"32,244,897"	"910,669"	35.4079	"31,649,648"	"1,040,630"	30.4139	"63,894,545"	"1,951,299"	32.7446
450668	04011	21340	01/01/2016	12/31/2016	" 22,774,893 "	" 631,722 "	36.0521	" 936,291 "	" 37,736 "	24.8116	" 1,527,846 "	" 124,524 "	12.2695	"494,905 "	"17,191 "	28.7886	"25,733,935"	"811,173"	31.7243	"31,550,199"	"1,096,463"	28.7745	"57,284,134"	"1,907,636"	30.0289
450669	04011	19124	01/01/2016	12/31/2016	" 23,729,174 "	" 550,502 "	43.1046	" 668,625 "	" 25,527 "	26.1929	" 1,118,461 "	" 63,145 "	17.7126	0 	0 	0.0000	"25,516,260"	"639,174"	39.9207	"29,063,437"	"847,632"	34.2878	"54,579,697"	"1,486,806"	36.7094
450670	04011	26420	01/01/2016	12/31/2016	" 22,860,068 "	" 558,168 "	40.9555	" 1,702,827 "	" 68,862 "	24.7281	" 4,044,798 "	" 235,186 "	17.1983	"180,908 "	"7,944 "	22.7729	"28,788,601"	"870,160"	33.0843	"32,797,512"	"935,031"	35.0764	"61,586,113"	"1,805,191"	34.1161
450672	04011	23104	01/01/2016	12/31/2016	" 35,040,101 "	" 801,994 "	43.6912	" 2,459,550 "	" 60,839 "	40.4272	" 2,512,397 "	" 149,486 "	16.8069	"86,374 "	"5,291 "	16.3247	"40,098,422"	"1,017,610"	39.4045	"43,704,158"	"1,251,347"	34.9257	"83,802,580"	"2,268,957"	36.9344
450674	04011	26420	01/01/2016	12/31/2016	" 66,574,271 "	" 1,532,884 "	43.4307	" 2,124,809 "	" 85,612 "	24.8191	" 2,218,928 "	" 118,552 "	18.7169	0 	0 	0.0000	"70,918,008"	"1,737,048"	40.8267	"50,581,250"	"1,597,614"	31.6605	"121,499,258"	"3,334,662"	36.4353
450675	04011	23104	01/01/2016	12/31/2016	" 49,894,834 "	" 1,099,372 "	45.3849	" 1,313,781 "	" 46,858 "	28.0375	" 2,930,127 "	" 169,708 "	17.2657	0 	0 	0.0000	"54,138,742"	"1,315,938"	41.1408	"49,818,104"	"1,539,356"	32.3630	"103,956,846"	"2,855,294"	36.4085
450677	09001	23104	01/01/2016	12/31/2016	" 26,878,640 "	" 609,860 "	44.0735	" 2,615,410 "	" 90,275 "	28.9716	" 1,191,470 "	" 92,294 "	12.9095	"24,128 "	"1,241 "	19.4424	"30,709,648"	"793,670"	38.6932	"51,014,121"	"1,644,652"	31.0182	"81,723,769"	"2,438,322"	33.5164
450678	04011	19124	01/01/2016	12/31/2016	" 22,981,952 "	" 529,817 "	43.3772	" 1,538,936 "	" 49,858 "	30.8664	" 1,780,073 "	" 104,063 "	17.1057	"281,065 "	"16,842 "	16.6883	"26,582,026"	"700,580"	37.9429	"22,930,065"	"681,330"	33.6549	"49,512,091"	"1,381,910"	35.8287
450684	04011	26420	01/01/2016	12/31/2016	" 38,250,972 "	" 903,201 "	42.3505	" 1,396,712 "	" 46,947 "	29.7508	" 6,170,062 "	" 351,644 "	17.5463	"137,823 "	"5,692 "	24.2135	"45,955,569"	"1,307,484"	35.1481	"54,378,798"	"1,607,897"	33.8198	"100,334,367"	"2,915,381"	34.4155
450686	04011	31180	01/01/2016	12/31/2016	" 78,733,822 "	" 2,169,011 "	36.2994	" 10,246,607 "	" 432,666 "	23.6825	" 9,662,300 "	" 638,484 "	15.1332	0 	0 	0.0000	"98,642,729"	"3,240,161"	30.4438	"94,864,665"	"3,615,057"	26.2415	"193,507,394"	"6,855,218"	28.2278
450688	05901	19124	01/01/2016	12/31/2016	" 15,353,938 "	" 353,940 "	43.3801	" 998,085 "	" 32,412 "	30.7942	" 1,217,486 "	" 68,226 "	17.8448	0 	0 	0.0000	"17,569,508"	"454,578"	38.6502	"18,365,307"	"656,081"	27.9925	"35,934,816"	"1,110,658"	32.3545
450690	04011	46340	01/01/2016	12/31/2016	" 10,625,781 "	" 292,700 "	36.3027	" 1,668,092 "	" 78,728 "	21.1882	" 523,503 "	" 39,170 "	13.3651	"1,015,747 "	"75,663 "	13.4246	"13,833,122"	"486,260"	28.4480	"16,108,822"	"628,298"	25.6388	"29,941,944"	"1,114,557"	26.8644
450694	04011	45	01/01/2016	12/31/2016	" 1,777,774 "	" 50,044 "	35.5242	" 454,954 "	" 16,998 "	26.7651	" 43,344 "	" 2,702 "	16.0415	0 	0 	0.0000	"2,276,072"	"69,744"	32.6347	"4,035,864"	"129,694"	31.1184	"6,311,936"	"199,438"	31.6486
450697	03001	41700	01/01/2016	12/31/2016	" 17,189,396 "	" 526,136 "	32.6710	" 10,141,350 "	" 372,854 "	27.1993	" 1,197,131 "	" 88,573 "	13.5158	0 	0 	0.0000	"28,527,877"	"987,563"	28.8871	"14,241,028"	"639,960"	22.2530	"42,768,905"	"1,627,523"	26.2785
450698	04011	45	01/01/2016	12/31/2016	" 1,333,366 "	" 34,308 "	38.8646	" 228,145 "	" 11,626 "	19.6237	" 267,260 "	" 23,206 "	11.5168	0 	0 	0.0000	"1,828,771"	"69,140"	26.4503	"2,878,832"	"122,368"	23.5260	"4,707,603"	"191,508"	24.5818
450702	05901	30980	01/01/2016	12/31/2016	" 25,058,219 "	" 671,014 "	37.3438	" 1,715,710 "	" 64,710 "	26.5138	" 1,242,872 "	" 82,799 "	15.0107	0 	0 	0.0000	"28,016,801"	"818,523"	34.2285	"25,177,443"	"915,023"	27.5156	"53,194,244"	"1,733,546"	30.6852
450709	04011	26420	01/01/2016	12/31/2016	" 15,666,944 "	" 423,540 "	36.9905	" 1,346,404 "	" 45,626 "	29.5096	" 1,317,728 "	" 82,280 "	16.0152	0 	0 	0.0000	"18,331,076"	"551,446"	33.2418	"33,730,930"	"1,054,325"	31.9929	"52,062,006"	"1,605,771"	32.4218
450711	04011	32580	01/01/2016	12/31/2016	" 36,334,489 "	" 918,460 "	39.5602	" 2,552,394 "	" 93,384 "	27.3322	" 3,541,365 "	" 228,465 "	15.5007	"204,520 "	"15,714 "	13.0151	"42,632,768"	"1,256,023"	33.9427	"43,637,952"	"1,396,581"	31.2463	"86,270,720"	"2,652,604"	32.5230
450713	04011	12420	01/01/2016	12/31/2016	" 39,738,287 "	" 1,048,179 "	37.9117	" 2,606,628 "	" 108,892 "	23.9377	" 4,290,402 "	" 276,725 "	15.5042	"88,074 "	"5,770 "	15.2641	"46,723,391"	"1,439,566"	32.4566	"68,531,788"	"2,088,431"	32.8150	"115,255,179"	"3,527,997"	32.6687
450716	04011	26420	01/01/2016	12/31/2016	" 36,090,918 "	" 767,659 "	47.0143	" 1,948,242 "	" 56,567 "	34.4413	" 1,486,781 "	" 91,816 "	16.1930	"146,271 "	"8,702 "	16.8089	"39,672,212"	"924,744"	42.9008	"30,635,599"	"953,530"	32.1286	"70,307,811"	"1,878,274"	37.4321
450718	04011	12420	01/01/2016	12/31/2016	" 24,971,435 "	" 620,491 "	40.2446	" 1,360,174 "	" 49,488 "	27.4849	" 1,738,435 "	" 101,024 "	17.2081	0 	0 	0.0000	"28,070,044"	"771,003"	36.4072	"35,760,703"	"1,080,233"	33.1046	"63,830,747"	"1,851,236"	34.4801
450723	04011	19124	01/01/2016	12/31/2016	" 47,339,384 "	" 1,083,866 "	43.6764	" 319,270 "	" 12,584 "	25.3713	" 6,563,417 "	" 403,558 "	16.2639	0 	0 	0.0000	"54,222,071"	"1,500,009"	36.1478	"56,400,057"	"1,796,724"	31.3905	"110,622,128"	"3,296,732"	33.5551
450730	04011	19124	01/01/2016	12/31/2016	" 19,600,288 "	" 465,726 "	42.0854	" 787,058 "	" 30,016 "	26.2215	" 1,297,333 "	" 77,448 "	16.7510	"1,133,163 "	"58,535 "	19.3588	"22,817,842"	"631,725"	36.1199	"31,896,951"	"912,086"	34.9714	"54,714,793"	"1,543,811"	35.4414
450742	04011	19124	01/01/2016	12/31/2016	" 22,626,737 "	" 556,964 "	40.6251	" 1,288,745 "	" 42,316 "	30.4553	" 784,187 "	" 51,034 "	15.3660	0 	0 	0.0000	"24,699,669"	"650,314"	37.9811	"25,193,542"	"752,331"	33.4873	"49,893,211"	"1,402,645"	35.5708
450743	04011	19124	01/01/2016	12/31/2016	" 33,052,899 "	" 729,259 "	45.3240	" 1,095,336 "	" 36,434 "	30.0633	" 2,061,796 "	" 132,298 "	15.5845	0 	0 	0.0000	"36,210,031"	"897,991"	40.3234	"40,939,952"	"1,263,817"	32.3939	"77,149,983"	"2,161,809"	35.6877
450746	04011	45	01/01/2016	12/31/2016	" 340,898 "	" 11,626 "	29.3220	" 211,858 "	" 10,725 "	19.7537	" 102,729 "	" 9,335 "	11.0047	0 	0 	0.0000	"655,485"	"31,686"	20.6869	"1,398,893"	"31,641"	44.2114	"2,054,378"	"63,327"	32.4408
450747	04011	45	01/01/2016	12/31/2016	" 8,640,751 "	" 253,010 "	34.1518	" 1,044,858 "	" 43,014 "	24.2911	" 1,024,649 "	" 69,032 "	14.8431	0 	0 	0.0000	"10,710,258"	"365,056"	29.3387	"11,103,831"	"389,255"	28.5259	"21,814,089"	"754,311"	28.9192
450749	04011	45	01/01/2016	12/31/2016	" 271,794 "	" 8,730 "	31.1333	" 457,756 "	" 21,113 "	21.6812	 -   	 -   	0.0000	"2,769 "	211 	13.1232	"732,319"	"30,054"	24.3668	"994,137"	"44,661"	22.2596	"1,726,456"	"74,715"	23.1072
450755	04011	45	01/01/2016	12/31/2016	" 1,418,586 "	" 39,089 "	36.2912	" 779,923 "	" 37,286 "	20.9171	" 112,363 "	" 8,587 "	13.0855	0 	0 	0.0000	"2,310,872"	"84,962"	27.1988	"9,022,073"	"363,053"	24.8506	"11,332,945"	"448,015"	25.2959
450766	04011	19124	01/01/2016	12/31/2016	" 22,001,557 "	" 477,160 "	46.1094	" 799,682 "	" 28,639 "	27.9228	" 2,269,863 "	" 133,826 "	16.9613	"471,772 "	"19,841 "	23.7772	"25,542,873"	"659,466"	38.7327	"23,436,042"	"451,617"	51.8936	"48,978,915"	"1,111,083"	44.0821
450771	04011	19124	01/01/2016	12/31/2016	" 58,856,750 "	" 1,224,772 "	48.0553	" 2,176,626 "	" 69,754 "	31.2042	" 2,738,196 "	" 157,386 "	17.3980	"48,618 "	"1,790 "	27.1675	"63,820,189"	"1,453,702"	43.9018	"61,185,429"	"1,645,253"	37.1891	"125,005,618"	"3,098,955"	40.3380
450774	04011	26420	01/01/2016	12/31/2016	" 4,502,028 "	" 124,409 "	36.1873	 -   	 -   	0.0000	" 144,638 "	" 9,010 "	16.0531	0 	0 	0.0000	"4,646,666"	"133,419"	34.8276	"4,581,376"	"186,881"	24.5149	"9,228,042"	"320,300"	28.8106
450775	04011	26420	01/01/2016	12/31/2016	" 57,175,488 "	" 1,230,605 "	46.4613	" 928,133 "	" 33,357 "	27.8242	" 2,760,210 "	" 143,382 "	19.2507	0 	0 	0.0000	"60,863,831"	"1,407,344"	43.2473	"59,779,154"	"1,991,482"	30.0174	"120,642,985"	"3,398,826"	35.4955
450779	04011	23104	01/01/2016	12/31/2016	" 37,460,368 "	" 834,595 "	44.8845	" 2,470,573 "	" 82,981 "	29.7728	" 3,734,559 "	" 218,659 "	17.0794	"6,610 "	327 	20.2143	"43,672,110"	"1,136,562"	38.4248	"44,950,525"	"1,323,629"	33.9601	"88,622,635"	"2,460,191"	36.0227
450780	04011	41700	01/01/2016	12/31/2016	" 2,560,930 "	" 69,171 "	37.0232	" 358,653 "	" 16,239 "	22.0859	 126 	 11 	11.4545	"114,941 "	"9,227 "	12.4570	"3,034,650"	"94,648"	32.0625	"3,231,425"	"108,218"	29.8603	"6,266,075"	"202,866"	30.8878
450788	04011	18580	01/01/2016	12/31/2016	" 48,063,951 "	" 1,166,938 "	41.1881	" 2,198,475 "	" 89,195 "	24.6480	" 1,945,270 "	" 132,504 "	14.6808	0 	0 	0.0000	"52,207,696"	"1,388,637"	37.5964	"57,469,378"	"1,847,094"	31.1134	"109,677,074"	"3,235,731"	33.8956
450801	04011	45500	01/01/2016	12/31/2016	" 26,562,856 "	" 886,436 "	29.9659	" 2,577,169 "	" 131,912 "	19.5371	" 2,505,873 "	" 181,829 "	13.7815	"1,188 "	71 	16.7324	"31,647,086"	"1,200,248"	26.3671	"61,085,551"	"1,971,710"	30.9810	"92,732,637"	"3,171,958"	29.2351
450804	04011	26420	01/01/2016	12/31/2016	" 8,190,503 "	" 198,570 "	41.2474	" 682,634 "	" 29,373 "	23.2402	" 856,799 "	" 58,678 "	14.6017	0 	0 	0.0000	"9,729,936"	"286,621"	33.9470	"16,428,636"	"501,785"	32.7404	"26,158,572"	"788,406"	33.1791
450808	04011	12420	01/01/2016	12/31/2016	" 2,796,834 "	" 75,819 "	36.8883	" 836,237 "	" 36,131 "	23.1446	" 72,500 "	" 4,407 "	16.4499	0 	0 	0.0000	"3,705,571"	"116,357"	31.8465	"5,819,245"	"150,209"	38.7409	"9,524,816"	"266,567"	35.7315
450809	04011	12420	01/01/2016	12/31/2016	" 52,950,292 "	" 1,396,534 "	37.9155	" 2,338,937 "	" 98,601 "	23.7212	" 6,291,663 "	" 295,713 "	21.2762	904 	67 	13.4925	"61,581,796"	"1,790,915"	34.3857	"64,802,861"	"2,066,048"	31.3656	"126,384,657"	"3,856,963"	32.7679
450820	04011	26420	01/01/2016	12/31/2016	" 56,984,144 "	" 1,373,595 "	41.4854	" 2,219,230 "	" 77,805 "	28.5230	" 4,840,284 "	" 305,435 "	15.8472	0 	0 	0.0000	"64,043,658"	"1,756,835"	36.4540	"78,224,452"	"2,524,919"	30.9810	"142,268,110"	"4,281,754"	33.2266
450822	04011	19124	01/01/2016	12/31/2016	" 15,560,770 "	" 350,605 "	44.3826	" 663,014 "	" 25,560 "	25.9395	" 820,123 "	" 50,061 "	16.3825	0 	0 	0.0000	"17,043,907"	"426,226"	39.9880	"17,063,431"	"487,672"	34.9896	"34,107,338"	"913,898"	37.3207
450825	04011	32580	01/01/2016	12/31/2016	" 1,788,609 "	" 46,167 "	38.7422	" 607,839 "	" 18,237 "	33.3302	" 123,290 "	" 11,319 "	10.8922	0 	0 	0.0000	"2,519,738"	"75,723"	33.2758	"1,358,884"	"71,755"	18.9378	"3,878,622"	"147,478"	26.2997
450827	04011	48660	01/01/2016	12/31/2016	" 3,126,332 "	" 103,078 "	30.3298	" 931,750 "	" 50,163 "	18.5744	" 211,985 "	" 16,389 "	12.9346	"25,784 "	"1,765 "	14.6085	"4,295,851"	"171,395"	25.0640	"6,035,267"	"292,295"	20.6479	"10,331,118"	"463,690"	22.2802
450828	04011	45	01/01/2016	12/31/2016	" 5,588,101 "	" 148,029 "	37.7501	" 850,574 "	" 34,088 "	24.9523	" 282,173 "	" 20,021 "	14.0941	189 	11 	17.1818	"6,721,037"	"202,148"	33.2481	"10,153,155"	"319,297"	31.7985	"16,874,192"	"521,445"	32.3605
450833	04011	19124	01/01/2016	12/31/2016	" 2,459,584 "	" 65,757 "	37.4041	" 291,286 "	" 10,940 "	26.6258	" 445,718 "	" 20,627 "	21.6085	0 	0 	0.0000	"3,196,588"	"97,324"	32.8448	"5,289,608"	"188,836"	28.0117	"8,486,196"	"286,160"	29.6554
450834	04011	17780	01/01/2016	12/31/2016	" 1,603,766 "	" 46,329 "	34.6169	" 259,505 "	" 10,523 "	24.6606	 -   	 -   	0.0000	0 	0 	0.0000	"1,863,270"	"56,852"	32.7740	"2,557,206"	"80,151"	31.9048	"4,420,476"	"137,003"	32.2655
450840	04011	19124	01/01/2016	12/31/2016	" 13,919,698 "	" 286,655 "	48.5590	" 651,156 "	" 20,567 "	31.6598	" 373,644 "	" 19,776 "	18.8937	"12,159 "	780 	15.5839	"14,956,658"	"327,779"	45.6303	"19,549,021"	"477,551"	40.9360	"34,505,678"	"805,330"	42.8466
450844	04011	26420	01/01/2016	12/31/2016	" 55,539,381 "	" 1,325,716 "	41.8939	" 1,828,920 "	" 61,031 "	29.9671	" 5,830,634 "	" 343,951 "	16.9519	"15,239 "	531 	28.6987	"63,214,174"	"1,731,229"	36.5140	"72,776,055"	"2,213,165"	32.8832	"135,990,229"	"3,944,394"	34.4768
450845	04011	21340	01/01/2016	12/31/2016	" 2,632,525 "	" 76,126 "	34.5812	" 522,329 "	" 23,784 "	21.9614	" 306,724 "	" 26,312 "	11.6572	0 	0 	0.0000	"3,461,578"	"126,222"	27.4245	"4,629,400"	"188,793"	24.5210	"8,090,978"	"315,015"	25.6844
450847	04011	26420	01/01/2016	12/31/2016	" 34,859,369 "	" 816,497 "	42.6938	" 1,389,878 "	" 51,918 "	26.7706	" 3,502,471 "	" 200,069 "	17.5063	"66,028 "	"3,788 "	17.4308	"39,817,746"	"1,072,272"	37.1340	"48,743,209"	"1,451,085"	33.5909	"88,560,955"	"2,523,357"	35.0965
450848	04011	26420	01/01/2016	12/31/2016	" 20,711,390 "	" 479,880 "	43.1595	" 1,037,172 "	" 34,567 "	30.0047	" 2,168,806 "	" 129,876 "	16.6991	"12,799 "	836 	15.3098	"23,930,167"	"645,159"	37.0919	"39,513,802"	"1,139,021"	34.6910	"63,443,969"	"1,784,180"	35.5592
450851	04011	19124	01/01/2016	12/31/2016	" 12,189,873 "	" 281,773 "	43.2613	" 430,694 "	" 17,269 "	24.9401	" 1,057,813 "	" 62,229 "	16.9987	"577,839 "	"29,711 "	19.4488	"14,256,218"	"390,982"	36.4626	"24,612,033"	"609,326"	40.3922	"38,868,251"	"1,000,308"	38.8563
450853	04011	19124	01/01/2016	12/31/2016	" 23,099,668 "	" 462,566 "	49.9381	" 1,830,722 "	" 51,840 "	35.3149	 -   	 -   	0.0000	"1,287,972 "	"59,732 "	21.5625	"26,218,362"	"574,138"	45.6656	"18,284,577"	"529,984"	34.5002	"44,502,939"	"1,104,122"	40.3062
450855	04011	15180	01/01/2016	12/31/2016	" 13,907,972 "	" 325,116 "	42.7784	" 1,962,563 "	" 66,818 "	29.3717	" 1,691,733 "	" 124,926 "	13.5419	"22,190 "	"1,790 "	12.3980	"17,584,459"	"518,651"	33.9043	"17,348,973"	"662,111"	26.2025	"34,933,432"	"1,180,761"	29.5855
450856	04011	41700	01/01/2016	12/31/2016	" 3,676,081 "	" 87,482 "	42.0210	" 496,705 "	" 18,413 "	26.9758	" 275,360 "	" 15,697 "	17.5422	0 	0 	0.0000	"4,448,146"	"121,592"	36.5826	"3,542,025"	"118,840"	29.8050	"7,990,171"	"240,432"	33.2326
450860	04011	26420	01/01/2016	12/31/2016	" 2,953,159 "	" 68,948 "	42.8317	" 75,657 "	" 2,567 "	29.4729	" 243,360 "	" 11,588 "	21.0010	0 	0 	0.0000	"3,272,176"	"83,103"	39.3749	"3,124,378"	"203,272"	15.3704	"6,396,554"	"286,375"	22.3363
450862	04011	26420	01/01/2016	12/31/2016	" 35,423,713 "	" 824,992 "	42.9383	" 1,836,636 "	" 62,835 "	29.2295	" 4,025,010 "	" 252,211 "	15.9589	"466,636 "	"24,426 "	19.1041	"41,751,995"	"1,164,464"	35.8551	"24,929,252"	"710,583"	35.0828	"66,681,247"	"1,875,047"	35.5624
450864	04011	46340	01/01/2016	12/31/2016	" 7,289,191 "	" 193,529 "	37.6646	" 1,323,394 "	" 70,771 "	18.6997	" 770,139 "	" 55,200 "	13.9518	0 	0 	0.0000	"9,382,724"	"319,500"	29.3669	"9,068,759"	"372,629"	24.3372	"18,451,483"	"692,129"	26.6590
450865	04011	12420	01/01/2016	12/31/2016	" 4,006,901 "	" 97,853 "	40.9481	" 361,927 "	" 14,195 "	25.4961	" 141,558 "	" 7,843 "	18.0487	0 	0 	0.0000	"4,510,386"	"119,892"	37.6205	"6,916,544"	"182,796"	37.8374	"11,426,930"	"302,688"	37.7515
450867	04011	12420	01/01/2016	12/31/2016	" 12,727,835 "	" 336,835 "	37.7866	" 1,005,380 "	" 34,956 "	28.7613	" 1,386,743 "	" 83,019 "	16.7039	0 	0 	0.0000	"15,119,958"	"454,810"	33.2446	"22,054,894"	"583,166"	37.8192	"37,174,852"	"1,037,976"	35.8148
450869	04011	32580	01/01/2016	12/31/2016	" 68,486,628 "	" 1,787,792 "	38.3079	" 7,106,553 "	" 263,254 "	26.9950	" 12,081,229 "	" 896,850 "	13.4707	"586,074 "	"49,069 "	11.9439	"88,260,484"	"2,996,965"	29.4500	"129,919,409"	"4,912,809"	26.4450	"218,179,893"	"7,909,774"	27.5836
450871	04011	12420	01/01/2016	12/31/2016	" 2,821,998 "	" 81,191 "	34.7575	" 393,444 "	" 14,386 "	27.3491	" 261,094 "	" 16,822 "	15.5210	"49,197 "	"2,721 "	18.0805	"3,525,733"	"115,120"	30.6266	"7,694,514"	"196,867"	39.0848	"11,220,247"	"311,987"	35.9638
450872	04011	23104	01/01/2016	12/31/2016	" 8,976,554 "	" 203,117 "	44.1940	" 984,617 "	" 40,494 "	24.3150	" 737,844 "	" 45,486 "	16.2214	0 	0 	0.0000	"10,699,015"	"289,097"	37.0084	"15,628,936"	"543,775"	28.7415	"26,327,951"	"832,872"	31.6110
450874	04011	19124	01/01/2016	12/31/2016	" 3,773,901 "	" 94,336 "	40.0049	" 1,098,781 "	" 32,757 "	33.5434	 -   	 -   	0.0000	"601,694 "	"34,264 "	17.5605	"5,474,376"	"161,357"	33.9271	"3,673,168"	"115,822"	31.7139	"9,147,544"	"277,179"	33.0023
450875	04011	11100	01/01/2016	12/31/2016	" 6,433,887 "	" 185,334 "	34.7151	" 1,032,771 "	" 45,150 "	22.8742	" 291,001 "	" 19,896 "	14.6259	0 	0 	0.0000	"7,757,659"	"250,380"	30.9835	"7,319,040"	"228,254"	32.0653	"15,076,699"	"478,635"	31.4994
450876	04011	31180	01/01/2016	12/31/2016	" 6,848,891 "	" 201,503 "	33.9890	" 1,845,169 "	" 80,410 "	22.9470	" 881,130 "	" 62,281 "	14.1477	0 	0 	0.0000	"9,575,190"	"344,194"	27.8192	"13,250,869"	"501,040"	26.4467	"22,826,059"	"845,234"	27.0056
450880	04011	23104	01/01/2016	12/31/2016	" 6,698,627 "	" 171,942 "	38.9586	" 998,058 "	" 35,881 "	27.8158	" 756,152 "	" 47,835 "	15.8075	"14,679 "	816 	17.9890	"8,467,516"	"256,474"	33.0151	"5,020,203"	"190,511"	26.3513	"13,487,719"	"446,985"	30.1749
450883	04011	19124	01/01/2016	12/31/2016	" 5,189,547 "	" 132,371 "	39.2046	" 1,172,889 "	" 48,893 "	23.9889	 -   	 -   	0.0000	0 	0 	0.0000	"6,362,436"	"181,264"	35.1004	"4,304,377"	"140,616"	30.6109	"10,666,813"	"321,880"	33.1391
450885	04011	19124	01/01/2016	12/31/2016	" 14,774,833 "	" 345,120 "	42.8107	" 961,960 "	" 31,441 "	30.5957	" 716,207 "	" 43,262 "	16.5551	"30,125 "	"1,682 "	17.9102	"16,483,125"	"421,505"	39.1054	"15,376,133"	"433,717"	35.4520	"31,859,258"	"855,222"	37.2526
450888	04011	23104	01/01/2016	12/31/2016	" 4,230,390 "	" 102,532 "	41.2592	" 846,448 "	" 28,214 "	30.0015	" 492,710 "	" 29,987 "	16.4309	0 	0 	0.0000	"5,569,548"	"160,732"	34.6511	"5,519,415"	"155,117"	35.5823	"11,088,964"	"315,849"	35.1084
450890	04011	19124	01/01/2016	12/31/2016	" 22,786,072 "	" 535,005 "	42.5904	" 2,036,844 "	" 73,581 "	27.6817	" 2,437,171 "	" 143,805 "	16.9477	"1,371,397 "	"77,090 "	17.7896	"28,631,484"	"829,481"	34.5174	"36,472,649"	"1,001,742"	36.4092	"65,104,132"	"1,831,223"	35.5523
450891	04011	19124	01/01/2016	12/31/2016	" 5,151,738 "	" 123,106 "	41.8479	" 649,932 "	" 22,022 "	29.5135	" 224,745 "	" 12,665 "	17.7453	"72,729 "	"2,113 "	34.4186	"6,099,144"	"159,906"	38.1421	"6,552,193"	"190,032"	34.4794	"12,651,337"	"349,938"	36.1531
450893	04011	19124	01/01/2016	12/31/2016	" 3,668,910 "	" 83,885 "	43.7374	" 202,120 "	" 7,351 "	27.4952	" 5,939 "	 461 	12.8887	"256,004 "	"14,732 "	17.3779	"4,132,973"	"106,428"	38.8333	"7,904,132"	"214,285"	36.8860	"12,037,105"	"320,714"	37.5322
450894	04011	19124	01/01/2016	12/31/2016	" 3,537,659 "	" 88,465 "	39.9894	" 258,133 "	" 8,645 "	29.8592	" 45,325 "	" 2,822 "	16.0613	"235,439 "	"11,374 "	20.6998	"4,076,556"	"111,306"	36.6248	"8,258,922"	"224,412"	36.8025	"12,335,478"	"335,718"	36.7436
460001	03001	39340	01/03/2016	12/31/2016	" 55,592,279 "	" 1,649,233 "	33.7080	" 291,406 "	" 16,402 "	17.7665	" 5,173,601 "	" 367,148 "	14.0913	"80,291 "	"5,389 "	14.8991	"61,137,577"	"2,038,172"	29.9963	"94,270,721"	"2,657,855"	35.4687	"155,408,298"	"4,696,027"	33.0936
460003	03001	41620	01/01/2016	12/31/2016	" 26,475,121 "	" 831,735 "	31.8312	" 12,872,914 "	" 533,485 "	24.1299	" 541,056 "	" 43,283 "	12.5004	0 	0 	0.0000	"39,889,091"	"1,408,503"	28.3202	"20,440,321"	"847,026"	24.1319	"60,329,412"	"2,255,529"	26.7473
460004	03001	36260	01/03/2016	12/31/2016	" 39,696,458 "	" 1,209,828 "	32.8117	" 1,802,890 "	" 83,561 "	21.5757	" 6,602,989 "	" 476,963 "	13.8438	"37,783 "	"2,494 "	15.1496	"48,140,120"	"1,772,846"	27.1541	"97,215,864"	"3,215,799"	30.2307	"145,355,984"	"4,988,645"	29.1374
460005	05901	36260	01/01/2016	12/31/2016	" 18,725,813 "	" 552,762 "	33.8768	" 1,071,879 "	" 40,957 "	26.1708	" 1,578,882 "	" 107,927 "	14.6292	0 	0 	0.0000	"21,376,574"	"701,646"	30.4663	"27,040,314"	"896,456"	30.1636	"48,416,888"	"1,598,102"	30.2965
460006	03001	41620	01/03/2016	12/31/2016	" 18,381,881 "	" 541,603 "	33.9398	" 787,319 "	" 35,777 "	22.0063	" 2,889,400 "	" 212,498 "	13.5973	"86,375 "	"6,115 "	14.1251	"22,144,975"	"795,993"	27.8206	"52,312,889"	"1,863,158"	28.0775	"74,457,864"	"2,659,151"	28.0006
460007	03001	46	01/03/2016	12/31/2016	" 7,245,861 "	" 215,247 "	33.6630	" 380,820 "	" 19,070 "	19.9696	" 932,557 "	" 64,464 "	14.4663	"25,535 "	"1,847 "	13.8251	"8,584,773"	"300,628"	28.5561	"16,181,509"	"579,391"	27.9285	"24,766,282"	"880,019"	28.1429
